filepath,label,label_id,is_augmented
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_8307.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Hypodontia\(1210).jpg,Hypodontia,5,0
C:\lab-hackathon\dataset\Hypodontia\(402).jpg,Hypodontia,5,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_3853.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Calculus\(230).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_5757.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Caries\original\209.jpg,Caries,0,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_1669.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\yolo_bbox\images\train\554.jpg,Tooth Discoloration,3,0
C:\lab-hackathon\dataset\Hypodontia\(338).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_3478.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Tooth Discoloration\original\78.jpg,Tooth Discoloration,3,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_1017.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Calculus\(195).jpg,Calculus,1,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\337.jpg,Ulcers,4,0
C:\lab-hackathon\dataset\Hypodontia\(471).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_6045.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Gingivitis\(1451).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_8981.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Hypodontia\(452).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_7138.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Caries\augmented\caries_0_9301.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_8357.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Hypodontia\(176).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Calculus\(1160).jpg,Calculus,1,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\357.jpg,Ulcers,4,0
C:\lab-hackathon\dataset\Calculus\(44).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_2141.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_1297.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\yolo_bbox\images\train\9.jpg,Caries,0,0
C:\lab-hackathon\dataset\Gingivitis\(2238).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_7599.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Gingivitis\(2331).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_191.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Gingivitis\(403).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_3240.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Gingivitis\(1537).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Calculus\(1286).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Caries\original\159.jpg,Caries,0,0
C:\lab-hackathon\dataset\Calculus\(974).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Calculus\(1161).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_6282.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Hypodontia\(802).jpg,Hypodontia,5,0
C:\lab-hackathon\dataset\Gingivitis\(273).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_2675.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_4677.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Hypodontia\(146).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_4423.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Gingivitis\(2327).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_3343.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\yolo_bbox\images\train\352.jpg,Ulcers,4,0
C:\lab-hackathon\dataset\Calculus\(442).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_250.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_449.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_7500.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Gingivitis\(2111).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Hypodontia\(360).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Ulcers\original\114.jpg,Ulcers,4,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_6602.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_7656.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Gingivitis\(2234).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_7147.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Hypodontia\(611).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Calculus\(476).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Hypodontia\(902).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Calculus\(128).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_2230.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Calculus\(2).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Gingivitis\(1340).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\143.jpg,Caries,0,0
C:\lab-hackathon\dataset\Calculus\(1103).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Caries\original\169.jpg,Caries,0,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\(207).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Hypodontia\(364).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_7489.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_9255.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Gingivitis\(2107).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Calculus\(1287).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_2950.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Gingivitis\(263).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Hypodontia\(581).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Gingivitis\(811).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Hypodontia\(52).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Caries\original\95.jpg,Caries,0,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_8686.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Gingivitis\(895).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\487.jpg,Tooth Discoloration,3,0
C:\lab-hackathon\dataset\Gingivitis\(105).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_4914.jpeg,Caries,0,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_3414.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_8425.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Calculus\(582).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Calculus\(247).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Hypodontia\(1010).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_5617.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Gingivitis\(1831).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Hypodontia\(466).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_2624.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Caries\augmented\caries_0_1293.jpeg,Caries,0,1
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_4391.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Calculus\(123).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Gingivitis\(69).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_7149.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_3639.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Calculus\(1147).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Hypodontia\(636).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_1693.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Caries\augmented\caries_0_1877.jpeg,Caries,0,1
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_3329.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Hypodontia\(387).jpg,Hypodontia,5,0
C:\lab-hackathon\dataset\Caries\original\80.jpg,Caries,0,0
C:\lab-hackathon\dataset\Calculus\(341).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Gingivitis\(347).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Hypodontia\(175).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Gingivitis\(178).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Calculus\(1217).jpg,Calculus,1,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\329.jpg,Ulcers,4,0
C:\lab-hackathon\dataset\Hypodontia\(622).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Gingivitis\(2186).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Gingivitis\(261).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Hypodontia\(1119).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Ulcers\original\226.jpg,Ulcers,4,0
C:\lab-hackathon\dataset\Calculus\(927).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_5005.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_2375.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Hypodontia\(1106).jpg,Hypodontia,5,0
C:\lab-hackathon\dataset\Calculus\(945).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Calculus\(12).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Calculus\(926).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Calculus\(891).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_7073.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Caries\original\138.jpg,Caries,0,0
C:\lab-hackathon\dataset\Hypodontia\(226).jpg,Hypodontia,5,0
C:\lab-hackathon\dataset\Hypodontia\(1006).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Calculus\(98).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_194.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_3876.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_3116.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Gingivitis\(1585).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Calculus\(697).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Gingivitis\(886).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Gingivitis\(821).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Gingivitis\(1452).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Calculus\(514).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_1097.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Hypodontia\(668).jpg,Hypodontia,5,0
C:\lab-hackathon\dataset\Ulcers\original\77.jpg,Ulcers,4,0
C:\lab-hackathon\dataset\Calculus\(972).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Gingivitis\(586).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_5468.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Hypodontia\(1214).jpg,Hypodontia,5,0
C:\lab-hackathon\dataset\Gingivitis\(90).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_1527.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_3391.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Caries\augmented\caries_0_2600.jpeg,Caries,0,1
C:\lab-hackathon\dataset\yolo_bbox\images\train\306.jpg,Ulcers,4,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_4508.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Calculus\(1192).jpg,Calculus,1,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_3741.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_2056.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Ulcers\original\160.jpg,Ulcers,4,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_459.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Calculus\(669).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Hypodontia\(1045).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_3545.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_2130.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_337.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Gingivitis\(1129).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Gingivitis\(355).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Calculus\(420).jpg,Calculus,1,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\115.jpg,Caries,0,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_4641.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Caries\augmented\caries_0_7851.jpeg,Caries,0,1
C:\lab-hackathon\dataset\yolo_bbox\images\train\504.jpg,Tooth Discoloration,3,0
C:\lab-hackathon\dataset\Gingivitis\(2068).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_7288.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\yolo_bbox\images\train\(148).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Hypodontia\(676).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_2292.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_9092.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_4876.jpeg,Caries,0,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\617.jpg,Tooth Discoloration,3,0
C:\lab-hackathon\dataset\Gingivitis\(891).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Calculus\(1018).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Gingivitis\(14).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_517.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_1323.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Caries\augmented\caries_0_4158.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Gingivitis\(344).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_5225.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Calculus\(1042).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_1002.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\yolo_bbox\images\train\317.jpg,Ulcers,4,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\612.jpg,Tooth Discoloration,3,0
C:\lab-hackathon\dataset\Tooth Discoloration\original\102.jpg,Tooth Discoloration,3,0
C:\lab-hackathon\dataset\Calculus\(384).jpg,Calculus,1,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\404.jpg,Ulcers,4,0
C:\lab-hackathon\dataset\Calculus\(580).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_9217.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\yolo_bbox\images\train\385.jpg,Ulcers,4,0
C:\lab-hackathon\dataset\Ulcers\original\93.jpg,Ulcers,4,0
C:\lab-hackathon\dataset\Calculus\(201).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Hypodontia\(774).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_9151.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_1743.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_453.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_8141.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_1269.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Caries\augmented\caries_0_49.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Caries\augmented\caries_0_538.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_7229.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Gingivitis\(2005).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Gingivitis\(478).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Gingivitis\(1421).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Hypodontia\(1209).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Calculus\(818).jpg,Calculus,1,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_104.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Hypodontia\(1003).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_2448.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Calculus\(1231).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Hypodontia\(859).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\285.jpg,Ulcers,4,0
C:\lab-hackathon\dataset\Gingivitis\(2098).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Ulcers\original\135.jpg,Ulcers,4,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_1433.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Caries\augmented\caries_0_5068.jpeg,Caries,0,1
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_404.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Caries\original\35.jpg,Caries,0,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_5873.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Gingivitis\(446).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Gingivitis\(431).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Gingivitis\(16).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_8508.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_928.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_5508.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Gingivitis\(2047).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_7672.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Hypodontia\(494).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_259.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Hypodontia\(167).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_3430.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Ulcers\original\55.jpg,Ulcers,4,0
C:\lab-hackathon\dataset\Hypodontia\(566).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Hypodontia\(764).jpg,Hypodontia,5,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_8600.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Gingivitis\(1602).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_6721.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Gingivitis\(1981).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Gingivitis\(1381).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_2657.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_8991.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Gingivitis\(1658).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_8328.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Caries\augmented\caries_0_6704.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Gingivitis\(816).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_2497.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_5531.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_7220.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Gingivitis\(673).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_8233.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_6626.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_4719.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Caries\augmented\caries_0_6140.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Hypodontia\(1041).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_3022.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_4896.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Caries\augmented\caries_0_5065.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_2045.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Hypodontia\(1058).jpg,Hypodontia,5,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_7127.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Calculus\(62).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_8053.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Calculus\(204).jpg,Calculus,1,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_4730.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_6783.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\yolo_bbox\images\train\520.jpg,Tooth Discoloration,3,0
C:\lab-hackathon\dataset\Hypodontia\(1000).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Tooth Discoloration\original\45.jpg,Tooth Discoloration,3,0
C:\lab-hackathon\dataset\Gingivitis\(857).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_2692.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_5402.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Gingivitis\(259).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\348.jpg,Ulcers,4,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_3624.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Calculus\(191).jpg,Calculus,1,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_192.jpeg,Caries,0,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_4354.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Hypodontia\(1197).jpg,Hypodontia,5,0
C:\lab-hackathon\dataset\Calculus\(735).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_2061.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Caries\augmented\caries_0_5192.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_2898.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_8254.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Calculus\(1008).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_9216.jpeg,Caries,0,1
C:\lab-hackathon\dataset\yolo_bbox\images\train\330.jpg,Ulcers,4,0
C:\lab-hackathon\dataset\Gingivitis\(1856).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_9880.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Gingivitis\(784).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_9400.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Gingivitis\(863).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_4884.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Hypodontia\(759).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Calculus\(482).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_228.jpeg,Caries,0,1
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_3409.jpeg,Caries,0,0
